Date, Id, Magnitude, Depth, Latitude, None, location,3500321897, 3515121367, 3515123819, 3515123612, 3515120178, 3500321328, 3515123826, 3515123786, 3500322386, 3500321553, 3515123279, 3500322229, 3500322117, 3509320605, 3500322308, 3515123544, 3500321802, 3500322302, 3500335345, 3500321961, 3515122657, 3515130032, 3500322193, 3515124098, 3500321496, 3509335567, 3515122680, 3500322806, 3500322805, 3500322390, 3515122819, 3500322046, 3515123472, 3515123308, 3500322317, 3500322316, 3509330102, 3515123729, 3509335967, 3500322318, 3500335499, 3515123613, 3515122985, 3500322722, 3500323033, 3500322524, 3515123770, 3515124150, 3500322521, 3500322523, 3515122963, 3509324225, 3515123514, 3509324452, 3500322973, 3515120800, 3500321342, 3500322133, 3500322132, 3500322131, 3500322039, 3500321107, 3515121793, 3515123566, 3515123399, 3500321822, 3500321748, 3500322247, 3500322246, 3500322737, 3500320929, 3500335236, 3509323729, 3515123675, 3515120654, 3515120656, 3500322028, 3509320254, 3500322623, 3500322024, 3500322027, 3500322026, 3500322020, 3500322370, 3500322144, 3509321739, 3500321931, 3509323734, 3515124139, 3515170005, 3500322540, 3500322158, 3500322548, 3500322426, 3515120649, 3500321081, 3500322349, 3500322012, 3500300026, 3515123528, 3515123701, 3500322019, 3515123859, 3500322345, 3500322651, 3509322862, 3500322152, 3500322157, 3500321561, 3515123051, 3515123623, 3509321030, 3515121991, 3500322710, 3515123966, 3500321840, 3500322418, 3500322908, 3500322551, 3500321848, 3509323849, 3509335544, 3509335988, 3500320145, 3509322070, 3515123530, 3500322006, 3500322489, 3515123534, 3500322002, 3515123536, 3500322355, 3500321832, 3500322165, 3500322903, 3500322212, 3500321916, 3500322163, 3500322560, 3515122757, 3515123023, 3515123630, 3515123737, 3509321254, 3500322409, 3500322761, 3500321994, 3500321995, 3515123739, 3509322561, 3509335981, 3509335985, 3500322286, 3509320664, 3515121599, 3500322954, 3515123599, 3515123526, 3515100161, 3500322177, 3500300163, 3515122447, 3515123493, 3515123406, 3515120779, 3509323841, 3509323708, 3500330089, 3500322476, 3515123500, 3515123639, 3509322470, 3500321983, 3515120021, 3515123808, 3509323212, 3509323662, 3509320164, 3515123394, 3509350038, 3515123689, 3515123275, 3509324982, 3500322108, 3515123411, 3500322102, 3509321674, 3515123752, 3515123554, 3500322066, 3515120193, 3515123245, 3500335244, 3500322186, 3515123533, 3500321976, 3500322183, 3509323810, 3509321439, 3515123654, 3500322504
1/10/2014, , , , , , ,2216.26,1676.35,18936.87,497.45,4038.29,243.36,16861.13,786.32,14004.06,1119.81,3.0,9820.71,6553.03,490.84,11229.23,678.29,1218.68,0.0,0.06,4197.74,2928.06,14.58,3461.48,0.0,6.45,3806.29,18936.87,0,0,11156.1,4653.55,37985.87,11331.32,291.0,32757.32,19857.81,92.32,9995.55,134.39,18455.77,19.62,19201.65,0.0,20911.42,0,9822.06,2244.9,0,20583.55,14050.87,18936.87,96.03,13863.55,1921.81,0,66.9,51.29,2525.39,7658.74,9699.71,8727.65,32.42,94.0,1047.68,42.0,691.48,0.0,6001.58,6474.55,16281.97,30.32,1000.58,104.16,1047.68,373.06,526.29,19848.32,419.03,17536.65,9604.77,4116.03,1488.87,3866.45,659.68,9238.48,1316.13,11178.06,4173.29,0,160.0,11368.26,3740.13,2781.81,6090.71,1082.48,29.77,22100.84,7989.23,37.45,21385.39,644.29,5674.77,1492.13,5176.26,20655.23,480.06,14354.74,5183.48,1004.55,0.0,660.0,483.23,3981.9,0.0,2398.39,24235.74,6613.65,0,14233.94,248.35,1419.35,1304.68,19.39,77.68,0.0,5780.39,10261.03,18936.87,18936.87,3723.0,6596.84,15912.0,0.13,926.55,0,8196.74,37.97,13702.9,19427.94,0.0,0.0,130.81,5077.61,1981.35,10108.61,10256.71,9336.58,4786.97,4533.71,891.52,58.29,170.94,4128.35,1547.84,1082.42,0.0,1000.0,2449.06,3935.03,3294.71,34.29,906.68,212.42,19393.74,380.0,989.74,619.97,50.23,10672.58,4081.0,17454.03,521.61,4837.97,28.71,674.19,863.19,1844.74,671.35,216.77,130.94,2618.52,1060.55,0.0,7891.61,1018.13,1383.55,299.74,131.87,4774.55,4979.9,4242.74,1523.13,245.81,10602.03,18936.87,5334.19,29144.42,1222.19,168.23,744.61,10400.16
1/11/2014, 10097, 2.6, 5, 36.71, -98.30, ALFALFA,2216.26,1676.35,18936.87,497.45,4038.29,243.36,16861.13,786.32,14004.06,1119.81,3.0,9820.71,6553.03,490.84,11229.23,678.29,1218.68,0.0,0.06,4197.74,2928.06,14.58,3461.48,0.0,6.45,3806.29,18936.87,0,0,11156.1,4653.55,37985.87,11331.32,291.0,32757.32,19857.81,92.32,9995.55,134.39,18455.77,19.62,19201.65,0.0,20911.42,0,9822.06,2244.9,0,20583.55,14050.87,18936.87,96.03,13863.55,1921.81,0,66.9,51.29,2525.39,7658.74,9699.71,8727.65,32.42,94.0,1047.68,42.0,691.48,0.0,6001.58,6474.55,16281.97,30.32,1000.58,104.16,1047.68,373.06,526.29,19848.32,419.03,17536.65,9604.77,4116.03,1488.87,3866.45,659.68,9238.48,1316.13,11178.06,4173.29,0,160.0,11368.26,3740.13,2781.81,6090.71,1082.48,29.77,22100.84,7989.23,37.45,21385.39,644.29,5674.77,1492.13,5176.26,20655.23,480.06,14354.74,5183.48,1004.55,0.0,660.0,483.23,3981.9,0.0,2398.39,24235.74,6613.65,0,14233.94,248.35,1419.35,1304.68,19.39,77.68,0.0,5780.39,10261.03,18936.87,18936.87,3723.0,6596.84,15912.0,0.13,926.55,0,8196.74,37.97,13702.9,19427.94,0.0,0.0,130.81,5077.61,1981.35,10108.61,10256.71,9336.58,4786.97,4533.71,891.52,58.29,170.94,4128.35,1547.84,1082.42,0.0,1000.0,2449.06,3935.03,3294.71,34.29,906.68,212.42,19393.74,380.0,989.74,619.97,50.23,10672.58,4081.0,17454.03,521.61,4837.97,28.71,674.19,863.19,1844.74,671.35,216.77,130.94,2618.52,1060.55,0.0,7891.61,1018.13,1383.55,299.74,131.87,4774.55,4979.9,4242.74,1523.13,245.81,10602.03,18936.87,5334.19,29144.42,1222.19,168.23,744.61,10400.16
1/12/2014, , , , , , ,2216.26,1676.35,18936.87,497.45,4038.29,243.36,16861.13,786.32,14004.06,1119.81,3.0,9820.71,6553.03,490.84,11229.23,678.29,1218.68,0.0,0.06,4197.74,2928.06,14.58,3461.48,0.0,6.45,3806.29,18936.87,0,0,11156.1,4653.55,37985.87,11331.32,291.0,32757.32,19857.81,92.32,9995.55,134.39,18455.77,19.62,19201.65,0.0,20911.42,0,9822.06,2244.9,0,20583.55,14050.87,18936.87,96.03,13863.55,1921.81,0,66.9,51.29,2525.39,7658.74,9699.71,8727.65,32.42,94.0,1047.68,42.0,691.48,0.0,6001.58,6474.55,16281.97,30.32,1000.58,104.16,1047.68,373.06,526.29,19848.32,419.03,17536.65,9604.77,4116.03,1488.87,3866.45,659.68,9238.48,1316.13,11178.06,4173.29,0,160.0,11368.26,3740.13,2781.81,6090.71,1082.48,29.77,22100.84,7989.23,37.45,21385.39,644.29,5674.77,1492.13,5176.26,20655.23,480.06,14354.74,5183.48,1004.55,0.0,660.0,483.23,3981.9,0.0,2398.39,24235.74,6613.65,0,14233.94,248.35,1419.35,1304.68,19.39,77.68,0.0,5780.39,10261.03,18936.87,18936.87,3723.0,6596.84,15912.0,0.13,926.55,0,8196.74,37.97,13702.9,19427.94,0.0,0.0,130.81,5077.61,1981.35,10108.61,10256.71,9336.58,4786.97,4533.71,891.52,58.29,170.94,4128.35,1547.84,1082.42,0.0,1000.0,2449.06,3935.03,3294.71,34.29,906.68,212.42,19393.74,380.0,989.74,619.97,50.23,10672.58,4081.0,17454.03,521.61,4837.97,28.71,674.19,863.19,1844.74,671.35,216.77,130.94,2618.52,1060.55,0.0,7891.61,1018.13,1383.55,299.74,131.87,4774.55,4979.9,4242.74,1523.13,245.81,10602.03,18936.87,5334.19,29144.42,1222.19,168.23,744.61,10400.16
1/13/2014, 10100, 1.9, 5, 36.79, -98.38, ALFALFA,2216.26,1676.35,18936.87,497.45,4038.29,243.36,16861.13,786.32,14004.06,1119.81,3.0,9820.71,6553.03,490.84,11229.23,678.29,1218.68,0.0,0.06,4197.74,2928.06,14.58,3461.48,0.0,6.45,3806.29,18936.87,0,0,11156.1,4653.55,37985.87,11331.32,291.0,32757.32,19857.81,92.32,9995.55,134.39,18455.77,19.62,19201.65,0.0,20911.42,0,9822.06,2244.9,0,20583.55,14050.87,18936.87,96.03,13863.55,1921.81,0,66.9,51.29,2525.39,7658.74,9699.71,8727.65,32.42,94.0,1047.68,42.0,691.48,0.0,6001.58,6474.55,16281.97,30.32,1000.58,104.16,1047.68,373.06,526.29,19848.32,419.03,17536.65,9604.77,4116.03,1488.87,3866.45,659.68,9238.48,1316.13,11178.06,4173.29,0,160.0,11368.26,3740.13,2781.81,6090.71,1082.48,29.77,22100.84,7989.23,37.45,21385.39,644.29,5674.77,1492.13,5176.26,20655.23,480.06,14354.74,5183.48,1004.55,0.0,660.0,483.23,3981.9,0.0,2398.39,24235.74,6613.65,0,14233.94,248.35,1419.35,1304.68,19.39,77.68,0.0,5780.39,10261.03,18936.87,18936.87,3723.0,6596.84,15912.0,0.13,926.55,0,8196.74,37.97,13702.9,19427.94,0.0,0.0,130.81,5077.61,1981.35,10108.61,10256.71,9336.58,4786.97,4533.71,891.52,58.29,170.94,4128.35,1547.84,1082.42,0.0,1000.0,2449.06,3935.03,3294.71,34.29,906.68,212.42,19393.74,380.0,989.74,619.97,50.23,10672.58,4081.0,17454.03,521.61,4837.97,28.71,674.19,863.19,1844.74,671.35,216.77,130.94,2618.52,1060.55,0.0,7891.61,1018.13,1383.55,299.74,131.87,4774.55,4979.9,4242.74,1523.13,245.81,10602.03,18936.87,5334.19,29144.42,1222.19,168.23,744.61,10400.16
1/14/2014, 10104, 1.7, 5, 36.78, -98.35, ALFALFA,2216.26,1676.35,18936.87,497.45,4038.29,243.36,16861.13,786.32,14004.06,1119.81,3.0,9820.71,6553.03,490.84,11229.23,678.29,1218.68,0.0,0.06,4197.74,2928.06,14.58,3461.48,0.0,6.45,3806.29,18936.87,0,0,11156.1,4653.55,37985.87,11331.32,291.0,32757.32,19857.81,92.32,9995.55,134.39,18455.77,19.62,19201.65,0.0,20911.42,0,9822.06,2244.9,0,20583.55,14050.87,18936.87,96.03,13863.55,1921.81,0,66.9,51.29,2525.39,7658.74,9699.71,8727.65,32.42,94.0,1047.68,42.0,691.48,0.0,6001.58,6474.55,16281.97,30.32,1000.58,104.16,1047.68,373.06,526.29,19848.32,419.03,17536.65,9604.77,4116.03,1488.87,3866.45,659.68,9238.48,1316.13,11178.06,4173.29,0,160.0,11368.26,3740.13,2781.81,6090.71,1082.48,29.77,22100.84,7989.23,37.45,21385.39,644.29,5674.77,1492.13,5176.26,20655.23,480.06,14354.74,5183.48,1004.55,0.0,660.0,483.23,3981.9,0.0,2398.39,24235.74,6613.65,0,14233.94,248.35,1419.35,1304.68,19.39,77.68,0.0,5780.39,10261.03,18936.87,18936.87,3723.0,6596.84,15912.0,0.13,926.55,0,8196.74,37.97,13702.9,19427.94,0.0,0.0,130.81,5077.61,1981.35,10108.61,10256.71,9336.58,4786.97,4533.71,891.52,58.29,170.94,4128.35,1547.84,1082.42,0.0,1000.0,2449.06,3935.03,3294.71,34.29,906.68,212.42,19393.74,380.0,989.74,619.97,50.23,10672.58,4081.0,17454.03,521.61,4837.97,28.71,674.19,863.19,1844.74,671.35,216.77,130.94,2618.52,1060.55,0.0,7891.61,1018.13,1383.55,299.74,131.87,4774.55,4979.9,4242.74,1523.13,245.81,10602.03,18936.87,5334.19,29144.42,1222.19,168.23,744.61,10400.16
1/15/2014, , , , , , ,2216.26,1676.35,18936.87,497.45,4038.29,243.36,16861.13,786.32,14004.06,1119.81,3.0,9820.71,6553.03,490.84,11229.23,678.29,1218.68,0.0,0.06,4197.74,2928.06,14.58,3461.48,0.0,6.45,3806.29,18936.87,0,0,11156.1,4653.55,37985.87,11331.32,291.0,32757.32,19857.81,92.32,9995.55,134.39,18455.77,19.62,19201.65,0.0,20911.42,0,9822.06,2244.9,0,20583.55,14050.87,18936.87,96.03,13863.55,1921.81,0,66.9,51.29,2525.39,7658.74,9699.71,8727.65,32.42,94.0,1047.68,42.0,691.48,0.0,6001.58,6474.55,16281.97,30.32,1000.58,104.16,1047.68,373.06,526.29,19848.32,419.03,17536.65,9604.77,4116.03,1488.87,3866.45,659.68,9238.48,1316.13,11178.06,4173.29,0,160.0,11368.26,3740.13,2781.81,6090.71,1082.48,29.77,22100.84,7989.23,37.45,21385.39,644.29,5674.77,1492.13,5176.26,20655.23,480.06,14354.74,5183.48,1004.55,0.0,660.0,483.23,3981.9,0.0,2398.39,24235.74,6613.65,0,14233.94,248.35,1419.35,1304.68,19.39,77.68,0.0,5780.39,10261.03,18936.87,18936.87,3723.0,6596.84,15912.0,0.13,926.55,0,8196.74,37.97,13702.9,19427.94,0.0,0.0,130.81,5077.61,1981.35,10108.61,10256.71,9336.58,4786.97,4533.71,891.52,58.29,170.94,4128.35,1547.84,1082.42,0.0,1000.0,2449.06,3935.03,3294.71,34.29,906.68,212.42,19393.74,380.0,989.74,619.97,50.23,10672.58,4081.0,17454.03,521.61,4837.97,28.71,674.19,863.19,1844.74,671.35,216.77,130.94,2618.52,1060.55,0.0,7891.61,1018.13,1383.55,299.74,131.87,4774.55,4979.9,4242.74,1523.13,245.81,10602.03,18936.87,5334.19,29144.42,1222.19,168.23,744.61,10400.16
1/16/2014, , , , , , ,2216.26,1676.35,18936.87,497.45,4038.29,243.36,16861.13,786.32,14004.06,1119.81,3.0,9820.71,6553.03,490.84,11229.23,678.29,1218.68,0.0,0.06,4197.74,2928.06,14.58,3461.48,0.0,6.45,3806.29,18936.87,0,0,11156.1,4653.55,37985.87,11331.32,291.0,32757.32,19857.81,92.32,9995.55,134.39,18455.77,19.62,19201.65,0.0,20911.42,0,9822.06,2244.9,0,20583.55,14050.87,18936.87,96.03,13863.55,1921.81,0,66.9,51.29,2525.39,7658.74,9699.71,8727.65,32.42,94.0,1047.68,42.0,691.48,0.0,6001.58,6474.55,16281.97,30.32,1000.58,104.16,1047.68,373.06,526.29,19848.32,419.03,17536.65,9604.77,4116.03,1488.87,3866.45,659.68,9238.48,1316.13,11178.06,4173.29,0,160.0,11368.26,3740.13,2781.81,6090.71,1082.48,29.77,22100.84,7989.23,37.45,21385.39,644.29,5674.77,1492.13,5176.26,20655.23,480.06,14354.74,5183.48,1004.55,0.0,660.0,483.23,3981.9,0.0,2398.39,24235.74,6613.65,0,14233.94,248.35,1419.35,1304.68,19.39,77.68,0.0,5780.39,10261.03,18936.87,18936.87,3723.0,6596.84,15912.0,0.13,926.55,0,8196.74,37.97,13702.9,19427.94,0.0,0.0,130.81,5077.61,1981.35,10108.61,10256.71,9336.58,4786.97,4533.71,891.52,58.29,170.94,4128.35,1547.84,1082.42,0.0,1000.0,2449.06,3935.03,3294.71,34.29,906.68,212.42,19393.74,380.0,989.74,619.97,50.23,10672.58,4081.0,17454.03,521.61,4837.97,28.71,674.19,863.19,1844.74,671.35,216.77,130.94,2618.52,1060.55,0.0,7891.61,1018.13,1383.55,299.74,131.87,4774.55,4979.9,4242.74,1523.13,245.81,10602.03,18936.87,5334.19,29144.42,1222.19,168.23,744.61,10400.16
1/17/2014, 10146, 1.9, 2.97, 36.71, -98.31, ALFALFA,2216.26,1676.35,18936.87,497.45,4038.29,243.36,16861.13,786.32,14004.06,1119.81,3.0,9820.71,6553.03,490.84,11229.23,678.29,1218.68,0.0,0.06,4197.74,2928.06,14.58,3461.48,0.0,6.45,3806.29,18936.87,0,0,11156.1,4653.55,37985.87,11331.32,291.0,32757.32,19857.81,92.32,9995.55,134.39,18455.77,19.62,19201.65,0.0,20911.42,0,9822.06,2244.9,0,20583.55,14050.87,18936.87,96.03,13863.55,1921.81,0,66.9,51.29,2525.39,7658.74,9699.71,8727.65,32.42,94.0,1047.68,42.0,691.48,0.0,6001.58,6474.55,16281.97,30.32,1000.58,104.16,1047.68,373.06,526.29,19848.32,419.03,17536.65,9604.77,4116.03,1488.87,3866.45,659.68,9238.48,1316.13,11178.06,4173.29,0,160.0,11368.26,3740.13,2781.81,6090.71,1082.48,29.77,22100.84,7989.23,37.45,21385.39,644.29,5674.77,1492.13,5176.26,20655.23,480.06,14354.74,5183.48,1004.55,0.0,660.0,483.23,3981.9,0.0,2398.39,24235.74,6613.65,0,14233.94,248.35,1419.35,1304.68,19.39,77.68,0.0,5780.39,10261.03,18936.87,18936.87,3723.0,6596.84,15912.0,0.13,926.55,0,8196.74,37.97,13702.9,19427.94,0.0,0.0,130.81,5077.61,1981.35,10108.61,10256.71,9336.58,4786.97,4533.71,891.52,58.29,170.94,4128.35,1547.84,1082.42,0.0,1000.0,2449.06,3935.03,3294.71,34.29,906.68,212.42,19393.74,380.0,989.74,619.97,50.23,10672.58,4081.0,17454.03,521.61,4837.97,28.71,674.19,863.19,1844.74,671.35,216.77,130.94,2618.52,1060.55,0.0,7891.61,1018.13,1383.55,299.74,131.87,4774.55,4979.9,4242.74,1523.13,245.81,10602.03,18936.87,5334.19,29144.42,1222.19,168.23,744.61,10400.16
1/18/2014, , , , , , ,2216.26,1676.35,18936.87,497.45,4038.29,243.36,16861.13,786.32,14004.06,1119.81,3.0,9820.71,6553.03,490.84,11229.23,678.29,1218.68,0.0,0.06,4197.74,2928.06,14.58,3461.48,0.0,6.45,3806.29,18936.87,0,0,11156.1,4653.55,37985.87,11331.32,291.0,32757.32,19857.81,92.32,9995.55,134.39,18455.77,19.62,19201.65,0.0,20911.42,0,9822.06,2244.9,0,20583.55,14050.87,18936.87,96.03,13863.55,1921.81,0,66.9,51.29,2525.39,7658.74,9699.71,8727.65,32.42,94.0,1047.68,42.0,691.48,0.0,6001.58,6474.55,16281.97,30.32,1000.58,104.16,1047.68,373.06,526.29,19848.32,419.03,17536.65,9604.77,4116.03,1488.87,3866.45,659.68,9238.48,1316.13,11178.06,4173.29,0,160.0,11368.26,3740.13,2781.81,6090.71,1082.48,29.77,22100.84,7989.23,37.45,21385.39,644.29,5674.77,1492.13,5176.26,20655.23,480.06,14354.74,5183.48,1004.55,0.0,660.0,483.23,3981.9,0.0,2398.39,24235.74,6613.65,0,14233.94,248.35,1419.35,1304.68,19.39,77.68,0.0,5780.39,10261.03,18936.87,18936.87,3723.0,6596.84,15912.0,0.13,926.55,0,8196.74,37.97,13702.9,19427.94,0.0,0.0,130.81,5077.61,1981.35,10108.61,10256.71,9336.58,4786.97,4533.71,891.52,58.29,170.94,4128.35,1547.84,1082.42,0.0,1000.0,2449.06,3935.03,3294.71,34.29,906.68,212.42,19393.74,380.0,989.74,619.97,50.23,10672.58,4081.0,17454.03,521.61,4837.97,28.71,674.19,863.19,1844.74,671.35,216.77,130.94,2618.52,1060.55,0.0,7891.61,1018.13,1383.55,299.74,131.87,4774.55,4979.9,4242.74,1523.13,245.81,10602.03,18936.87,5334.19,29144.42,1222.19,168.23,744.61,10400.16
1/19/2014, 10147, 2.7, 5, 36.79, -98.70, WOODS,2216.26,1676.35,18936.87,497.45,4038.29,243.36,16861.13,786.32,14004.06,1119.81,3.0,9820.71,6553.03,490.84,11229.23,678.29,1218.68,0.0,0.06,4197.74,2928.06,14.58,3461.48,0.0,6.45,3806.29,18936.87,0,0,11156.1,4653.55,37985.87,11331.32,291.0,32757.32,19857.81,92.32,9995.55,134.39,18455.77,19.62,19201.65,0.0,20911.42,0,9822.06,2244.9,0,20583.55,14050.87,18936.87,96.03,13863.55,1921.81,0,66.9,51.29,2525.39,7658.74,9699.71,8727.65,32.42,94.0,1047.68,42.0,691.48,0.0,6001.58,6474.55,16281.97,30.32,1000.58,104.16,1047.68,373.06,526.29,19848.32,419.03,17536.65,9604.77,4116.03,1488.87,3866.45,659.68,9238.48,1316.13,11178.06,4173.29,0,160.0,11368.26,3740.13,2781.81,6090.71,1082.48,29.77,22100.84,7989.23,37.45,21385.39,644.29,5674.77,1492.13,5176.26,20655.23,480.06,14354.74,5183.48,1004.55,0.0,660.0,483.23,3981.9,0.0,2398.39,24235.74,6613.65,0,14233.94,248.35,1419.35,1304.68,19.39,77.68,0.0,5780.39,10261.03,18936.87,18936.87,3723.0,6596.84,15912.0,0.13,926.55,0,8196.74,37.97,13702.9,19427.94,0.0,0.0,130.81,5077.61,1981.35,10108.61,10256.71,9336.58,4786.97,4533.71,891.52,58.29,170.94,4128.35,1547.84,1082.42,0.0,1000.0,2449.06,3935.03,3294.71,34.29,906.68,212.42,19393.74,380.0,989.74,619.97,50.23,10672.58,4081.0,17454.03,521.61,4837.97,28.71,674.19,863.19,1844.74,671.35,216.77,130.94,2618.52,1060.55,0.0,7891.61,1018.13,1383.55,299.74,131.87,4774.55,4979.9,4242.74,1523.13,245.81,10602.03,18936.87,5334.19,29144.42,1222.19,168.23,744.61,10400.16
1/20/2014, , , , , , ,2216.26,1676.35,18936.87,497.45,4038.29,243.36,16861.13,786.32,14004.06,1119.81,3.0,9820.71,6553.03,490.84,11229.23,678.29,1218.68,0.0,0.06,4197.74,2928.06,14.58,3461.48,0.0,6.45,3806.29,18936.87,0,0,11156.1,4653.55,37985.87,11331.32,291.0,32757.32,19857.81,92.32,9995.55,134.39,18455.77,19.62,19201.65,0.0,20911.42,0,9822.06,2244.9,0,20583.55,14050.87,18936.87,96.03,13863.55,1921.81,0,66.9,51.29,2525.39,7658.74,9699.71,8727.65,32.42,94.0,1047.68,42.0,691.48,0.0,6001.58,6474.55,16281.97,30.32,1000.58,104.16,1047.68,373.06,526.29,19848.32,419.03,17536.65,9604.77,4116.03,1488.87,3866.45,659.68,9238.48,1316.13,11178.06,4173.29,0,160.0,11368.26,3740.13,2781.81,6090.71,1082.48,29.77,22100.84,7989.23,37.45,21385.39,644.29,5674.77,1492.13,5176.26,20655.23,480.06,14354.74,5183.48,1004.55,0.0,660.0,483.23,3981.9,0.0,2398.39,24235.74,6613.65,0,14233.94,248.35,1419.35,1304.68,19.39,77.68,0.0,5780.39,10261.03,18936.87,18936.87,3723.0,6596.84,15912.0,0.13,926.55,0,8196.74,37.97,13702.9,19427.94,0.0,0.0,130.81,5077.61,1981.35,10108.61,10256.71,9336.58,4786.97,4533.71,891.52,58.29,170.94,4128.35,1547.84,1082.42,0.0,1000.0,2449.06,3935.03,3294.71,34.29,906.68,212.42,19393.74,380.0,989.74,619.97,50.23,10672.58,4081.0,17454.03,521.61,4837.97,28.71,674.19,863.19,1844.74,671.35,216.77,130.94,2618.52,1060.55,0.0,7891.61,1018.13,1383.55,299.74,131.87,4774.55,4979.9,4242.74,1523.13,245.81,10602.03,18936.87,5334.19,29144.42,1222.19,168.23,744.61,10400.16
1/21/2014, , , , , , ,2216.26,1676.35,18936.87,497.45,4038.29,243.36,16861.13,786.32,14004.06,1119.81,3.0,9820.71,6553.03,490.84,11229.23,678.29,1218.68,0.0,0.06,4197.74,2928.06,14.58,3461.48,0.0,6.45,3806.29,18936.87,0,0,11156.1,4653.55,37985.87,11331.32,291.0,32757.32,19857.81,92.32,9995.55,134.39,18455.77,19.62,19201.65,0.0,20911.42,0,9822.06,2244.9,0,20583.55,14050.87,18936.87,96.03,13863.55,1921.81,0,66.9,51.29,2525.39,7658.74,9699.71,8727.65,32.42,94.0,1047.68,42.0,691.48,0.0,6001.58,6474.55,16281.97,30.32,1000.58,104.16,1047.68,373.06,526.29,19848.32,419.03,17536.65,9604.77,4116.03,1488.87,3866.45,659.68,9238.48,1316.13,11178.06,4173.29,0,160.0,11368.26,3740.13,2781.81,6090.71,1082.48,29.77,22100.84,7989.23,37.45,21385.39,644.29,5674.77,1492.13,5176.26,20655.23,480.06,14354.74,5183.48,1004.55,0.0,660.0,483.23,3981.9,0.0,2398.39,24235.74,6613.65,0,14233.94,248.35,1419.35,1304.68,19.39,77.68,0.0,5780.39,10261.03,18936.87,18936.87,3723.0,6596.84,15912.0,0.13,926.55,0,8196.74,37.97,13702.9,19427.94,0.0,0.0,130.81,5077.61,1981.35,10108.61,10256.71,9336.58,4786.97,4533.71,891.52,58.29,170.94,4128.35,1547.84,1082.42,0.0,1000.0,2449.06,3935.03,3294.71,34.29,906.68,212.42,19393.74,380.0,989.74,619.97,50.23,10672.58,4081.0,17454.03,521.61,4837.97,28.71,674.19,863.19,1844.74,671.35,216.77,130.94,2618.52,1060.55,0.0,7891.61,1018.13,1383.55,299.74,131.87,4774.55,4979.9,4242.74,1523.13,245.81,10602.03,18936.87,5334.19,29144.42,1222.19,168.23,744.61,10400.16
1/22/2014, , , , , , ,2216.26,1676.35,18936.87,497.45,4038.29,243.36,16861.13,786.32,14004.06,1119.81,3.0,9820.71,6553.03,490.84,11229.23,678.29,1218.68,0.0,0.06,4197.74,2928.06,14.58,3461.48,0.0,6.45,3806.29,18936.87,0,0,11156.1,4653.55,37985.87,11331.32,291.0,32757.32,19857.81,92.32,9995.55,134.39,18455.77,19.62,19201.65,0.0,20911.42,0,9822.06,2244.9,0,20583.55,14050.87,18936.87,96.03,13863.55,1921.81,0,66.9,51.29,2525.39,7658.74,9699.71,8727.65,32.42,94.0,1047.68,42.0,691.48,0.0,6001.58,6474.55,16281.97,30.32,1000.58,104.16,1047.68,373.06,526.29,19848.32,419.03,17536.65,9604.77,4116.03,1488.87,3866.45,659.68,9238.48,1316.13,11178.06,4173.29,0,160.0,11368.26,3740.13,2781.81,6090.71,1082.48,29.77,22100.84,7989.23,37.45,21385.39,644.29,5674.77,1492.13,5176.26,20655.23,480.06,14354.74,5183.48,1004.55,0.0,660.0,483.23,3981.9,0.0,2398.39,24235.74,6613.65,0,14233.94,248.35,1419.35,1304.68,19.39,77.68,0.0,5780.39,10261.03,18936.87,18936.87,3723.0,6596.84,15912.0,0.13,926.55,0,8196.74,37.97,13702.9,19427.94,0.0,0.0,130.81,5077.61,1981.35,10108.61,10256.71,9336.58,4786.97,4533.71,891.52,58.29,170.94,4128.35,1547.84,1082.42,0.0,1000.0,2449.06,3935.03,3294.71,34.29,906.68,212.42,19393.74,380.0,989.74,619.97,50.23,10672.58,4081.0,17454.03,521.61,4837.97,28.71,674.19,863.19,1844.74,671.35,216.77,130.94,2618.52,1060.55,0.0,7891.61,1018.13,1383.55,299.74,131.87,4774.55,4979.9,4242.74,1523.13,245.81,10602.03,18936.87,5334.19,29144.42,1222.19,168.23,744.61,10400.16
